id,created_at,name,lng,lat,visible,description,material,type,category,author,year,place,wiki_url,image_url
178,2025-03-13 20:49:38.959148+00,Oběti okupace,16.6402814,49.1975465,true,,,pomník,Pomníky a památníky,Neznámý,,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=243&qt=&qc=&qe=,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=189380&RECORD_ID=7362&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
179,2025-03-13 20:49:39.007134+00,Bohumil Fišer,16.5928746,49.1907988,true,"Bronzová postava Bohumila Fišera z Křenovic v pracovním oděvu sedícího na dřevěné lavičce, který byl od 30. dubna 1934 autodopravcem Starobrněnského pivovaru. Mimo jiné na objednávku dopravoval pivo přímo na knížecí dvůr pro Františka Josefa II.",bronz,socha,Sochy,,,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1476&qt=&qc=&qe=,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=190385&RECORD_ID=7366&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
180,2025-03-13 20:49:39.056663+00,Boje o Brno v dubnu 1945,16.5724974,49.2566054,true,"Pamětní pylon připomíná boje o Brno v dubnu a květnu 1945. Trojhranný hladký pylon z šedé žuly, po stranách břitu k silnici je na bronzových pásech reliéfní nápis.",jiný materiál,pylon,Sochy,Rudolf Hrdlička,,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=403,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=191021&RECORD_ID=7367&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
181,2025-03-13 20:49:39.104474+00,Sv. Jan Nepomucký,16.6076024,49.1900409,true,"Jan Nepomucký je jeden z mučedníků katolické církve. Působil jako generální vikář pražského arcibiskupa, dokud se neznelíbil českému králi Václavu IV. Volba nového opata kláštera v Kladrubech totiž proběhla s nesouhlasem krále, a tak byl Jan Nepomucký brutálně umučený na rozkaz Václava IV. Nakonec bylo tělo Jana Nepomuckého shozeno z Karlova mostu do Vltavy, kde dnes tragické místo připomíná socha světce. Jan je patronem českých zemí nebo Bavorska, dále kněžích, mlynářů nebo třeba lodníků. Sochy světce s typickými atributy – pěti hvězdami okolo hlavy, křížem v rukou, palmovou ratolestí nebo jazykem, najdeme takřka na každém kroku.",kámen,socha,Sochy,J. L. Weber,,Ve výklenku zdi pod Denisovými sady,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1418,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=204015&RECORD_ID=7368&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
182,2025-03-13 20:49:39.203779+00,Svoboda 89,16.6217646,49.2174676,true,,,socha,Sochy,Václav Kyselka,2020,Na rohu náměstí SNP a Bendlovy ulice,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1894,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=194916&RECORD_ID=7369&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
183,2025-03-13 20:49:39.267954+00,Motocyklista (Sluneční paprsek),16.6224036,49.1841715,true,"V Brně na Dornychu je samozřejmě jen kopie této futuristické sochy. Její autor se ale „proslavil“ jiným dílem. Asi všichni znáte pražskou frontu na maso, jak se taky přezdívalo památníku Stalina na Letné. Otakar Švec spáchal sebevraždu pár dní před slavnostním odhalením sochy v roce 1955. Stalinův památník byl v té době největším skupinovým sousoším v Evropě, než ho v roce 1962 strhli komunisti.",,socha,Sochy,Otakar Švec,,V parčíku vedle budovy společnosti Trade FIDES,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1973,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=205449&RECORD_ID=7370&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
184,2025-03-13 20:49:39.323908+00,Pohádka,16.6204949,49.2196624,true,"Sousoší ztvárňuje ženu se dvěma dětmi; žena se vleže opírá o pravé předloktí a levou levou rukou objímá jedno z dětí, přičemž druhé je opřeno o její kolena. Autor sochy, Miloš Axman, byl český sochař, původem z Litovle. Byl politik KSČ, což se i často promítalo do jeho díla. Pro to je typické znázornění socialistických témat jako třeba člověk a práce.",vápenec,socha,Sochy,Miloš Axmann,1970,Před MŠ na náměstí SNP,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=2126,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=202960&RECORD_ID=7372&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
185,2025-03-13 20:49:39.379595+00,Zbrojovka Brno,16.6131583,49.1856454,true,,beton,pylon,Sochy,,,Před Městským úřadem Šlapanice,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=2177,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=205450&RECORD_ID=7374&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
186,2025-03-13 20:49:39.433143+00,Samuraj a husa,16.6075427,49.1917096,true,Samuraj hlídá Brno ze střechy divadla Husa na provázku.,,socha,Sochy,Ladislav Vlna,,Na budově Divadla Husa na provázku,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=2018,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=204973&RECORD_ID=7379&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
187,2025-03-13 20:49:39.486158+00,Země,16.630991,49.2161759,true,"Autor sochy Země, Ladislav Martínek (1926–1987), byl brněnský sochař a pedagog, známý svou realisticko-abstraktní tvorbou ve veřejném prostoru. V Brně má i další díla, třeba Mrtvý pták na Lesné nebo Mládí v Žabovřeskách. Inspiraci čerpal z antiky i moderního sochařství. Působil také jako učitel na Střední uměleckoprůmyslové škole v Brně, kde ovlivnil řadu dalších umělců.",,socha,Sochy,Ladislav Martínek,1966,V areálu VŠ kolejí,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1274,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=205872&RECORD_ID=7380&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
188,2025-03-13 20:49:39.587721+00,Tři chodci,16.645707,49.2058545,true,"Autor sochy Olbram Zoubek (1926 – 2017) byl jedním z nejvýznamnějších českých sochařů druhé poloviny 20. století. Jeho díla se vyznačují štíhlými, často neúplnými figurami s expresivními gesty a vertikální vertikální linií . Zoubek používal materiály jako bronz, olovo, cement a často své kovové sochy zlatil či polychromoval. Mezi jeho nejslavnější díla patří posmrtná maska Jana Palach nebo Pomník obětem komunismu na Petříně v Praze.",,socha,Sochy,Olbram Zoubek,,Před smuteční síní,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=2230,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=212637&RECORD_ID=7384&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
189,2025-03-13 20:49:39.659861+00,Prof. Josef Sumec,16.6029068,49.2015989,true,"Jde o původní sochu Miloše Axmana, která byla odcizena v roce 2014 a nahrazena kopií. Autor sochy, Miloš Axman, byl český sochař, původem z Litovle. Byl politik KSČ, což se i často promítalo do jeho díla. Pro to je typické znázornění socialistických témat jako třeba člověk a práce.",bronz,busta,Sochy,Miloš Axman,1967,V parčíku před hlavním vchodem do budovy rektorátu VUT v Brně,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=7,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=223448&RECORD_ID=7386&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
190,2025-03-13 20:49:39.715118+00,Otakar Teyschl,16.6179756,49.2036739,true,Bronzová portrétní busta na hnědém leštěném žulovém podstavci a pod ní je umístěn plastický nápis.,bronz,busta,Sochy,František Navrátil,1973,Ve vstupní hale Dětské nemocnice Brno naproti vchodu,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=287,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=242053&RECORD_ID=7388&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
191,2025-03-13 20:49:39.768224+00,Jan Evangelista Purkyně,16.5735731,49.1772068,true,"Jan Evangelista Purkyně, slavný český lékař a jeden za zkladatelů oboru cytologie, který studuje strukturu, funkci a chování buněk v lidském těle. Byl zároveň básník, filozof a politik.",bronz,busta,Sochy,Rudolf Svoboda,2007,Univerzitní kampus - vstupní prostor Anatomického ústavu LF MU,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1590,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=239344&RECORD_ID=7389&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
192,2025-03-13 20:49:39.826719+00,Tomáš Garrigue Masaryk,16.5682018,49.177155,true,"Tomáš Garrigue Masaryk, první československý prezident, byl nejen státníkem, ale i filozofem a vizionářem, který výrazně ovlivnil směřování nově vzniklého Československa. Jako zapálený zastánce demokracie a humanismu se Masaryk nebál jít proti proudu a prosazovat své progresivní myšlenky, včetně podpory ženských práv, což z něj činilo jednoho z prvních významných feministů své doby. Jeho manželství s Američankou Charlotte Garrigue, jejíž příjmení přijal za své, bylo důkazem jeho oddanosti rovnoprávnosti a partnerství. Masaryk byl známý svou neúnavnou pracovitostí a disciplínou, každé ráno začínal jízdou na koni, a to i ve vysokém věku, což mu vyneslo přezdívku „Tatíček Masaryk“ a obdiv národa. Jak sám jednou řekl: „Demokracie není panování, nýbrž práce k zabezpečení spravedlnosti. A spravedlnost je matematika humanity.“ (Citát pochází z Masarykovy knihy Cesta demokracie).",bronz,busta,Sochy,Vincenc Makovský,1938,Ve vstupním prostoru Univerzitního kampusu (červená budova),https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=919,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=239343&RECORD_ID=7390&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
193,2025-03-13 20:49:39.87038+00,Jaromír Tomeček,16.6039923,49.2254003,true,"Jedná se o pískovcový kvádr, na výšku orientovaný a shora sešikmený, v jehož horní části je umístěn bronzový reliéf s podobou spisovatele. V pravé spodní části kvádru je bronzový štítek připomínající členství J. Tomečka v Rotary klubu Brno.",kombinovaný,busta,Sochy,Jiří Marek ml.,2007,V areálu Ústavu Kociánka v parku nad jezírkem.,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=723,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=247278&RECORD_ID=7391&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
194,2025-03-13 20:49:39.932587+00,Břetislav Bakala,16.6041456,49.1962111,true,"Břetislav Bakala byl významný český dirigent, skladatel a klavírista, který žil v letech 1897-1958. Jeho busta je zavěšena na zdi. Hlava je z kovu a je umístěna na kamenném podstavci, na kterém je rytý zlacený nápis.",kombinovaný,busta,Sochy,Roman Boreček,1997,V interiéru Besedního domu,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=31,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=242051&RECORD_ID=7393&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
195,2025-03-13 20:49:39.985689+00,František Jílek,16.6042417,49.1962183,true,"Portrétní bronzová busta umístěná na podstavci z leštěné žuly, na němž je nápis rytým zlaceným písmem. Autor sochy, Nikos Armutidis, je moravský sochař a malíř řeckého původu, žijící a tvořící ve Veverských Knínicích nedaleko Brna. Jeho tvorba zahrnuje figurativní plastiky, portréty, pamětní desky a volné kompozice, často z bronzu.",bronz,busta,Sochy,Nikos Armutidis,2003,Ve foyer Besedního domu,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=313,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=242829&RECORD_ID=7394&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
196,2025-03-13 20:49:40.058188+00,František Lýsek,16.6042119,49.1961504,true,"František Lýsek, významný český hudební pedagog a sbormistr, s inovativním přístupem k dětskému sborovému zpěvu. Ssvým celoživotním dílem a nespočtem publikací o hudební pedagogice významně přispěl k rozvoji české sborové kultury a hudebního vzdělávání, čímž ovlivnil generace mladých zpěváků a hudebníků.",,busta,Sochy,Miroslav Rybička,2007,Ve 2. patře budovy Filharmonie Brno,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1560,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=242831&RECORD_ID=7395&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
197,2025-03-13 20:49:40.129705+00,Tomáš Garrigue Masaryk,16.5939736,49.2060575,true,"Na vysokém kvádrovém podstavci z šedé leštěné žuly částečně vezděném mezi dvě okna podesty schodiště je bronzová portrétní busta v nadživotní velikosti. Tomáš Garrigue Masaryk, první československý prezident, byl nejen státníkem, ale i filozofem a vizionářem, který výrazně ovlivnil směřování nově vzniklého Československa. Jako zapálený zastánce demokracie a humanismu se Masaryk nebál jít proti proudu a prosazovat své progresivní myšlenky, včetně podpory ženských práv, což z něj činilo jednoho z prvních významných feministů své doby. Jeho manželství s Američankou Charlotte Garrigue, jejíž příjmení přijal za své, bylo důkazem jeho oddanosti rovnoprávnosti a partnerství. Masaryk byl známý svou neúnavnou pracovitostí a disciplínou, každé ráno začínal jízdou na koni, a to i ve vysokém věku, což mu vyneslo přezdívku „Tatíček Masaryk“ a obdiv národa. Jak sám jednou řekl: „Demokracie není panování, nýbrž práce k zabezpečení spravedlnosti. A spravedlnost je matematika humanity.“ (Citát pochází z Masarykovy knihy Cesta demokracie).",,busta,Sochy,Vincenc Makovský,1946,Ve vchodu do polikliniky ze Zahradníkovy ulice 2/8,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=303,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=247264&RECORD_ID=7406&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
198,2025-03-13 20:49:40.190968+00,Antonín Klobouk,16.5977891,49.2169944,true,Busta černé barvy připevněná na zeď. Pod bustou je štítek s rytým nápisem.,kombinovaný,busta,Sochy,Václav Adolf Kovanič,,V pavilonu kliniky velkých zvířat,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=795,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=247236&RECORD_ID=7407&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
199,2025-03-13 20:49:40.244917+00,Neznámým vědeckotechnickým pracovníkům,16.5816382,49.2282518,true,Kinetická busta bílé barvy.,,busta,Sochy,Dušan Váňa,2021,Vstupní hala Technického muzea v Brně (naproti vstupu do expozic),https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1929,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=247254&RECORD_ID=7411&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
200,2025-03-13 20:49:40.296432+00,Leoš Janáček,16.6106771,49.1983703,false,"Busta k poctě Leoši Janáčkovi – českému hudebnímu skladateli, dirigentovi a sbormistrovi, řediteli brněnské konzervatoře a varhanní školy.",,busta,Sochy,,1961,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=851,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=242835&RECORD_ID=7412&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
201,2025-03-13 20:49:40.349478+00,Leoš Janáček,16.6022845,49.2014515,true,"Busta k poctě Leoši Janáčkovi – českému hudebnímu skladateli, dirigentovi a sbormistrovi, řediteli brněnské konzervatoře a varhanní školy.",bronz,busta,Sochy,Jan Štursa,1948,Na balustrádě 1. patra do Kounicovy ulice,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=44,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=247245&RECORD_ID=7414&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
202,2025-03-13 20:49:40.407645+00,Edvard Beneš,16.5923486,49.2082321,true,Bronzová busta na šedém kamenném podstavci,bronz,busta,Sochy,,,Ve foyer budovy Právnické fakulty Masarykovy univerzity u schodiště,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1656,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=239315&RECORD_ID=7419&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
203,2025-03-13 20:49:40.454138+00,Tomáš Garrigue Masaryk,16.5923223,49.2082656,true,"Tomáš Garrigue Masaryk, první československý prezident, byl nejen státníkem, ale i filozofem a vizionářem, který výrazně ovlivnil směřování nově vzniklého Československa. Jako zapálený zastánce demokracie a humanismu se Masaryk nebál jít proti proudu a prosazovat své progresivní myšlenky, včetně podpory ženských práv, což z něj činilo jednoho z prvních významných feministů své doby. Jeho manželství s Američankou Charlotte Garrigue, jejíž příjmení přijal za své, bylo důkazem jeho oddanosti rovnoprávnosti a partnerství. Masaryk byl známý svou neúnavnou pracovitostí a disciplínou, každé ráno začínal jízdou na koni, a to i ve vysokém věku, což mu vyneslo přezdívku „Tatíček Masaryk“ a obdiv národa. Jak sám jednou řekl: „Demokracie není panování, nýbrž práce k zabezpečení spravedlnosti. A spravedlnost je matematika humanity.“ (Citát pochází z Masarykovy knihy Cesta demokracie).",bronz,busta,Sochy,,,Ve foyer budovy Právnické fakulty Masarykovy univerzity u schodiště,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1657,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=239316&RECORD_ID=7420&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
204,2025-03-13 20:49:40.506984+00,Tomáš Garrigue Masaryk,16.5886437,49.1947687,true,"Tomáš Garrigue Masaryk, první československý prezident, byl nejen státníkem, ale i filozofem a vizionářem, který výrazně ovlivnil směřování nově vzniklého Československa. Jako zapálený zastánce demokracie a humanismu se Masaryk nebál jít proti proudu a prosazovat své progresivní myšlenky, včetně podpory ženských práv, což z něj činilo jednoho z prvních významných feministů své doby. Jeho manželství s Američankou Charlotte Garrigue, jejíž příjmení přijal za své, bylo důkazem jeho oddanosti rovnoprávnosti a partnerství. Masaryk byl známý svou neúnavnou pracovitostí a disciplínou, každé ráno začínal jízdou na koni, a to i ve vysokém věku, což mu vyneslo přezdívku „Tatíček Masaryk“ a obdiv národa. Jak sám jednou řekl: „Demokracie není panování, nýbrž práce k zabezpečení spravedlnosti. A spravedlnost je matematika humanity.“ (Citát pochází z Masarykovy knihy Cesta demokracie).",bronz,busta,Sochy,Antonín Kalvoda,,Ve vstupní hale Pavilonu T. G. Masaryka,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=539,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=220322&RECORD_ID=7422&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
205,2025-03-13 20:49:40.560579+00,Světelná fontána,16.6095224,49.1988569,true,"Fontánu doplňuje dalších deset trysek zabudovaných v zemi, pouštění vody lze synchronizovat se světelnými prvky, voda může vykreslovat různé obrazce.",,fontána,Vodní prvky,Jaroslav Černý,2014,Na ploše před Janáčkovým divadlem,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1584,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=247242&RECORD_ID=7430&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
206,2025-03-13 20:49:40.611927+00,Franta Kocourek,16.5816184,49.251095,true,"Franta Kocourek byl legendární český bavič, silák a herec, který se proslavil řadou happeningů, ze kterých vychází ve svých vystoupeních Miroslav Donutil.",kámen,pomník,Pomníky a památníky,"František Kocman, Zdeněk Sendler",2021,V parku na Palackého náměstí,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1903&qt=&qc=&qe=,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=247259&RECORD_ID=7432&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
