kod,x,y,nazev,popis_objektu,material,typ,druh,autor_dila,rok_vytvoreni,umisteni,url_odkaz_enc,obr_id1,obr_id2,obr_id3,obr_id4,obr_id5,obr_id6
7243,1846100.98404977,6306835.20245614,Tomáš Garrigue Masaryk,"Tatíček Masaryk. V Brně má více než 6 soch/bust. Tato je na Výstavišti, jedná se o kopii původní sochy, kterou v roce 1928 vytvořil Otakar Španiel při příležitosti zahájení Výstavy soudobé kultury v Československu",,socha,Sochy,"Otakar Španiel, Ladislav Jezbera",2018,Před rotundou Pavilonu A,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1831,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=159062&RECORD_ID=7243&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=159061&RECORD_ID=7243&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=159060&RECORD_ID=7243&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=159059&RECORD_ID=7243&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=159058&RECORD_ID=7243&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,
7244,1846099.08048648,6306982.00527784,Sedící dívka,Plastika sedící dívky od Františka Šenka na brněnském výstavišti jako symbol mládí a krásy.,,socha,Sochy,"František Šenk, C. Zatloukal",1928,Vpravo od vstupu do areálu Brněnského výstaviště,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=999,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=159066&RECORD_ID=7244&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=159067&RECORD_ID=7244&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=159065&RECORD_ID=7244&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=159064&RECORD_ID=7244&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=159063&RECORD_ID=7244&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,
7245,1846179.2416518,6306807.16730845,Sedící žena,,kámen,socha,Sochy,František Šenk,1959,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1935,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=159072&RECORD_ID=7245&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=159073&RECORD_ID=7245&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=159071&RECORD_ID=7245&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=159068&RECORD_ID=7245&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,
7246,1845401.54142522,6306667.87863187,Reliéfní betonová stěna,Původně součást atria pavilonu K,beton,stěna,Dekorační stěny,Zdeněk Lang,,Vedle Bauerova zámečku,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=2107,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=159076&RECORD_ID=7246&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=159074&RECORD_ID=7246&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=159078&RECORD_ID=7246&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=159077&RECORD_ID=7246&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=159075&RECORD_ID=7246&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,
7247,1846028.25902644,6306934.53551622,Žena s kaktusem,,,socha,Sochy,Jan Vávra,1928,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=2106,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=159079&RECORD_ID=7247&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=159081&RECORD_ID=7247&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=159080&RECORD_ID=7247&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,
7248,1845822.34023237,6317648.88962955,Sv. Vavřinec,,kámen,socha,Sochy,René Vlasák,2014,Za kostelem sv. Vavřince,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1453,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=161896&RECORD_ID=7248&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=161897&RECORD_ID=7248&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=161895&RECORD_ID=7248&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,
7249,1844623.98591398,6307758.83047839,Kovaný strom,,kov,socha,Sochy,Kovářství Mittner,,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=2193,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=159322&RECORD_ID=7249&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=159325&RECORD_ID=7249&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=159324&RECORD_ID=7249&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=159323&RECORD_ID=7249&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,
7250,1848178.10556043,6309302.96745458,Roger Valhubert,,,pomník,Pomníky a památníky,Miloš Zvěřina,1969,V Tyršově sadu,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=314,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=159487&RECORD_ID=7250&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=159489&RECORD_ID=7250&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=159488&RECORD_ID=7250&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=159486&RECORD_ID=7250&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,
7251,1848297.30647118,6308992.05938878,Adolf Loos,"Památník najdete na Janáčkově náměstí, kde původně Loos bydlel (na místě kde je dnes Hotel Continental). Pomník vznikl v rámci Roku Adolfa Loose, který připomíná 150. výročí od narození tohoto génia moderní architektury.",beton,pomník,Pomníky a památníky,"Oldřich Morys, Jaroslav Sedlák",2020,V parku na Janáčkově náměstí,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1858,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=161052&RECORD_ID=7251&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=161053&RECORD_ID=7251&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=161055&RECORD_ID=7251&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=161054&RECORD_ID=7251&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=161051&RECORD_ID=7251&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,
7252,1849022.30805081,6308323.36225584,Páter Martin Středa,"„Netrap se předčasně starostmi o to, co se stane. Stačí zlé, co přináší každý den.“ Pocta páteru Martinu Středovi, to je socha u jezuitského kostela na rohu Beethovenovy a Jezuitské. Martin Středa je významný duchovní vůdce, který pomáhal bránit město Brno před obléháním švédskými vojsky.",,socha,Sochy,Jan Šebánek,2020,Před kostelem vlevo,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1857,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=161057&RECORD_ID=7252&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=161060&RECORD_ID=7252&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=161059&RECORD_ID=7252&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=161061&RECORD_ID=7252&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=161058&RECORD_ID=7252&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,
7253,1857511.99996057,6309925.38028047,Pionýrka,,bronz,socha,Sochy,Konrád Babraj,1975,Před ZŠ Novolíšeňská,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=976,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=166113&RECORD_ID=7253&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,,,
7254,1842842.59576256,6312542.12645836,Starý a Nový zákon,,,kašna,Vodní prvky,Roman Wenzel,,Před kostelem sv. Vavřince,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1662,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=163030&RECORD_ID=7254&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=163031&RECORD_ID=7254&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=163029&RECORD_ID=7254&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=163027&RECORD_ID=7254&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,
7257,1845692.05190034,6307654.20716805,Plastika pro Masarykovu univerzitu,,,socha,Sochy,Nikos Armutidis,2000,Před budovou studentských kolejí Vinařská,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1332,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=163350&RECORD_ID=7257&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=163353&RECORD_ID=7257&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=163352&RECORD_ID=7257&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=163351&RECORD_ID=7257&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=163349&RECORD_ID=7257&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,
7261,1848593.47197643,6307619.15132498,František Ondřej Poupě,Socha byla z nádvoří odstraněna.,,socha,Sochy,Michal Bouzek,2020,Na nádvoří u pivnice Poupě,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1876&qt=&qc=&qe=,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=163919&RECORD_ID=7261&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=163918&RECORD_ID=7261&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,,
7262,1846793.4580742,6303941.04008651,"...A to je vše, co zbylo z anděla","Dílo z cyklu Sochy pro Brno, o kterém málokdo ví. Nepřipomíná jednu konkrétní osobnost, jako ostatní díla z tohoto projektu. Je věnované všem významným osobnostem spojených s Brnem, které spočinuly na urnovém pohřebišti Ústředního hřbitova. A právě zde se nachází. Autorem je Václav Fiala, který se při výběru názvu sochy inspiroval verši Jana Skácela “...a to je vše, co zbylo z anděla”.",kámen,socha,Sochy,Václav Fiala,2011,Urnové pohřebiště Ústředního hřbitova - skupina H5E,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1185,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=164925&RECORD_ID=7262&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=164924&RECORD_ID=7262&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=164923&RECORD_ID=7262&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=164922&RECORD_ID=7262&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,
7263,1844331.1043337,6305187.41872679,Stébla,,kov,socha,Sochy,Pavel Tasovský,2011,Před Fakultou sportovních studií,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1053,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=176760&RECORD_ID=7263&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=176761&RECORD_ID=7263&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=176759&RECORD_ID=7263&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,
7264,1835400.53158066,6310074.96317041,Oběti 1. sv. války ze Žebětína,,,pomník,Pomníky a památníky,,,Uprostřed zeleně na náměstí,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=517,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=167309&RECORD_ID=7264&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=167308&RECORD_ID=7264&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,,
7265,1834472.79494439,6310832.3067165,Rudoarmějci padlí při osvobození Žebětína,,kámen,pomník,Pomníky a památníky,,1947,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=399,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=167327&RECORD_ID=7265&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=167330&RECORD_ID=7265&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=167329&RECORD_ID=7265&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=167328&RECORD_ID=7265&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,
7267,1845089.20119795,6303868.49061179,Vítěz,,bronz,socha,Sochy,František Navrátil,1988,U vchodu do TJ Tatran Bohunice,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1840,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=176773&RECORD_ID=7267&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=176772&RECORD_ID=7267&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=176771&RECORD_ID=7267&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,
7269,1846447.68860385,6304024.12966763,Sv. Florián,,kámen,socha,Sochy,Zdeněk Lindovský,2012,Za budovou hasičské zbrojnice,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1477,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=167494&RECORD_ID=7269&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,,,
7277,1846013.20863128,6307466.23937486,Příroda a člověk,,dřevo,socha,Sochy,Zdeněk Macháček,1968,U vchodu do Národního centra ošetřovatelství a nelékařských zdravotnických oborů,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=2011,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=176781&RECORD_ID=7277&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=176782&RECORD_ID=7277&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=176780&RECORD_ID=7277&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,
7278,1840076.69603456,6304798.33237224,Občanům Bosonoh,,,pomník,Pomníky a památníky,,,U kostela,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=2043,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=167922&RECORD_ID=7278&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,,,
7279,1850908.78380154,6313050.69646482,Dekorační stěna,,beton,stěna,Dekorační stěny,Pavel Navrátil,1966,U parkoviště na Nezvalove,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1369,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=176767&RECORD_ID=7279&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=176769&RECORD_ID=7279&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=176768&RECORD_ID=7279&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=176766&RECORD_ID=7279&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,
7280,1848651.61414647,6307274.90319897,Morava,,kámen,socha,Sochy,Miloslav Chlupáč,2004,U zdi kousek od pavilonu,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=980,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=176777&RECORD_ID=7280&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=176778&RECORD_ID=7280&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=176776&RECORD_ID=7280&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,
7282,1858080.82029463,6301207.45798928,Památník československým letcům,"Na památku československých letců, kteří bojovali ve druhé světové válce.",bronz,památník,Pomníky a památníky,"Nikos Armutidis, Lubomír Hruška",2012,Před bývalou odbavovací halou letiště v Brně-Tuřanech,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1345&qt=pomn%C3%ADk&qc=&qe=,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=240473&RECORD_ID=7282&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=240472&RECORD_ID=7282&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=240471&RECORD_ID=7282&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=168976&RECORD_ID=7282&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,
7284,1849705.80972428,6313578.11589531,Světlo pro lidstvo,,kámen,socha,Sochy,Ctibor Bayer,1985,Před budovou Tepláren Brno,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1266,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=170288&RECORD_ID=7284&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=170287&RECORD_ID=7284&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,,
7285,1851088.35327214,6312411.98055957,Spoje,,vápenec,socha,Sochy,Sylva Lacinová,1970,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1421,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=176774&RECORD_ID=7285&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=176775&RECORD_ID=7285&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=174490&RECORD_ID=7285&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=174489&RECORD_ID=7285&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,
7286,1850408.21344729,6314812.07775627,Kamenný blok,,kámen,socha,Sochy,Jan Urban,1985,Před administrativní budovou (dříve Ústav geologického inženýrství),https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1633,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=173052&RECORD_ID=7286&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=173051&RECORD_ID=7286&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=173050&RECORD_ID=7286&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=173049&RECORD_ID=7286&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,
7291,1839412.00735504,6307365.40110871,František Bašný,,,pomník,Pomníky a památníky,,1911,V lese při cestě do Bosonoh,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=29,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=176753&RECORD_ID=7291&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=176752&RECORD_ID=7291&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=176751&RECORD_ID=7291&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,
7293,1848768.25470893,6308456.37512767,Umírněnost,,,kašna,Vodní prvky,,2008,Uprostřed náměstí před Místodržitelským palácem,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=902,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=176755&RECORD_ID=7293&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=176756&RECORD_ID=7293&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=176754&RECORD_ID=7293&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,
7294,1848478.10045617,6308414.6891311,Adam Čekač,,,socha,Sochy,Václav Sigurson Kostohryz,2019,Na hodinách na rohu České a Joštovy,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1817,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=182694&RECORD_ID=7294&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=182696&RECORD_ID=7294&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=182695&RECORD_ID=7294&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,
7295,1845036.30217593,6304984.31643996,Eva a Marie,"Bronzové plastiky žen, zobrazené od pasu nahoru; umístěno na kamenném soklu",bronz,socha,Sochy,Olbram Zoubek,2001,V atriu Anatomického ústavu,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1331,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=174169&RECORD_ID=7295&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=174170&RECORD_ID=7295&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=174172&RECORD_ID=7295&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=174171&RECORD_ID=7295&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=174168&RECORD_ID=7295&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,
7296,1847166.14459743,6309228.56586655,Ladislav a Laďka Kozderkovi,,,socha,Sochy,Jaroslav Koléšek,2019,V předzahrádce bytového domu,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1836,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=182709&RECORD_ID=7296&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=182708&RECORD_ID=7296&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=182707&RECORD_ID=7296&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=182706&RECORD_ID=7296&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,
