kod,nazev,popis_objektu,sloh,material,spravce,typ,druh,url_3d,autor_dila,rok_vytvoreni,umisteni,adresa_momc,adresa_ulice,adresa_cislo_domovni,adresa_cislo_orientacni,url_odkaz_enc,obr_id1,obr_id2,obr_id3,obr_id4,obr_id5,obr_id6,url_odkaz_katalog,datum_exportu,ObjectId,GlobalID,x,y
6492,Dar obce komínské,,,,Odbor kultury MMB,kříž,Sakrální památky,,,,,Brno-Komín,Pastviny,1067,8,,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=97562&RECORD_ID=6492&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,,,,,3/11/2025 12:00:00 AM,526,0ce175b3-5c9b-40d5-81a0-acbf3359fd07,1843677.22477673,6311853.32707736
6493,Rodný dům Ing. Rudolfa Spaziera,,,,Neurčeno,deska,Pamětní desky,,,,,Brno-Medlánky,Obůrky,669,13,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=605,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64084&RECORD_ID=6493&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,,,,,3/11/2025 12:00:00 AM,527,2a6fb55a-8ff0-4f3f-a3fd-c254721f245c,1845021.25178077,6315735.37029301
7830,Johann Gregor Mendel,,,,,deska,Pamětní desky,,Vojtěch Eduard Šaff,1922,Na chodbě kláštera na schodišti 1. patra,Brno-střed,Mendlovo náměstí,157,1,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=393,,,,,,,,3/11/2025 12:00:00 AM,528,f02a1339-c8bc-499f-bae1-4749a228fb01,1847202.08966101,6307414.52554574
6494,Oběti 1. a 2. odboje z Medlánek,,,,Neurčeno,pomník,Pomníky a památníky,,,1993,,Brno-Medlánky,náměstí Odboje,214,4,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=129,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64098&RECORD_ID=6494&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64099&RECORD_ID=6494&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64097&RECORD_ID=6494&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,,,3/11/2025 12:00:00 AM,529,46f0fd3b-7915-4ff1-8465-b458a3e1c9e0,1844653.32973175,6315811.89248737
6945,Kříž,,,,MMB,kříž,Sakrální památky,,,,,Brno-Medlánky,Suchého,677,1,https://encyklopedie.brna.cz/home-mmb/?acc=profil_domu&load=772,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=152005&RECORD_ID=6945&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=152006&RECORD_ID=6945&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,,,,3/11/2025 12:00:00 AM,530,3275fbdc-6e17-4d01-a702-b1d590772ddd,1845153.29896075,6316101.58507969
6946,Kříž,,,,Odbor kultury MMB,kříž,Sakrální památky,,,1900,,Brno-střed,Křídlovická,696,76/b,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1167,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=65712&RECORD_ID=6946&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=65714&RECORD_ID=6946&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=65713&RECORD_ID=6946&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=65711&RECORD_ID=6946&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=65710&RECORD_ID=6946&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=65708&RECORD_ID=6946&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,3/11/2025 12:00:00 AM,531,52221480-3d55-48bf-9bfe-2dcb617d6018,1848896.95117223,6306180.98247762
6495,Kříž,,,,,kříž,Sakrální památky,,,1780,,Brno-Medlánky,Ječná,672,47,https://www.encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1209,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64068&RECORD_ID=6495&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64071&RECORD_ID=6495&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64070&RECORD_ID=6495&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64069&RECORD_ID=6495&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64067&RECORD_ID=6495&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,3/11/2025 12:00:00 AM,532,45f548e8-891e-4e47-86f4-3485cc504f8b,1845284.27747362,6316254.31284416
7831,František Vitásek,"Obdélná na výšku, dřevěná, tmavě mořená; v horní části je rytý portrét, v dolní rytý nápis",,,,deska,Pamětní desky,,,,V knihovně v 1. patře,Brno-střed,Mendlovo náměstí,157,1,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=394,,,,,,,,3/11/2025 12:00:00 AM,533,59691fb7-0358-4cf7-9a39-94c9e692c580,1847234.01609096,6307397.66240921
6947,Sv. Josef,,,,,socha,Sochy,,Adolf Loos,1888,,Brno-Královo Pole,Kociánka,68,26/a,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1298,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64435&RECORD_ID=6947&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64438&RECORD_ID=6947&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64437&RECORD_ID=6947&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64436&RECORD_ID=6947&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64434&RECORD_ID=6947&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,3/11/2025 12:00:00 AM,534,8aa859b8-9dbb-4ea4-9c79-91f868da63d0,1848280.14100569,6314735.10434286
6496,Mříže v podchodu,,,,Neurčeno,mříž,"Mozaiky, reliéfy a erby",,Ivan Blažek,1979,,Brno-Kohoutovice,Libušina třída,921,17/b,https://www.encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1061,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64488&RECORD_ID=6496&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64487&RECORD_ID=6496&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64486&RECORD_ID=6496&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,,,3/11/2025 12:00:00 AM,535,0d726a7e-8124-4756-bd4f-f5ea91c14bed,1841182.51046026,6307995.16606533
7832,Velitelé sboru,Pamětní deska dřívějších velitelů Brněnského ozbrojeného měšťanského střeleckého sboru.,,,,deska,Pamětní desky,,,1900,V sále pro shromáždění a nácvik,Brno-střed,Hybešova,255,17,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=493,,,,,,,,3/11/2025 12:00:00 AM,536,dcac51c1-a993-4109-a0bd-631026c30be4,1848509.837643,6306973.50600772
6948,Boží muka,,,,,boží muka,Sakrální památky,,,1773,,Brno-Chrlice,Rebešovická,702,40,https://www.encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1177,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=65307&RECORD_ID=6948&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=65509&RECORD_ID=6948&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=65508&RECORD_ID=6948&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,,,3/11/2025 12:00:00 AM,537,e43ad5ca-1beb-4f61-96b7-cf0c3bc00e25,1853820.2448957,6295942.66685607
6497,Hudba v kosmu,,,kov,Odbor kultury MMB,socha,Sochy,,Sylva Lacinová,1985,,Brno-Kohoutovice,Libušina třída,579,2,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=861,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64573&RECORD_ID=6497&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64572&RECORD_ID=6497&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64571&RECORD_ID=6497&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64570&RECORD_ID=6497&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,,3/11/2025 12:00:00 AM,538,3f406a45-8f72-452f-81b9-c2770bc1c697,1841249.6583771,6308063.64568503
7833,Ferdinand Vach,,,,,deska,Pamětní desky,,František Hořava,1966,Vlevo od vchodu mezi okny v přízemí,Brno-střed,Zahradnická,292,11,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=544,,,,,,,,3/11/2025 12:00:00 AM,539,f78c1b89-4680-427d-862c-3cf8abb7552a,1847693.15333074,6306695.36829105
6949,Pocta T. A. Edisonovi,,,,Odbor kultury MMB,socha,Sochy,,Tomáš Medek,2008,Před obchodním domem Centrum,Brno-střed,Kobližná,545,28,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=896,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=99663&RECORD_ID=6949&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=99662&RECORD_ID=6949&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=99664&RECORD_ID=6949&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=99666&RECORD_ID=6949&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=99665&RECORD_ID=6949&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,3/11/2025 12:00:00 AM,540,59d9256e-6c03-43c7-ba85-4a19a78659f5,1849382.34867989,6308065.86020938
6498,Kříž u kaple,,,,Neurčeno,kříž,Sakrální památky,,,1950,,Brno-Kohoutovice,Bašného,31,,https://www.encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1028,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64598&RECORD_ID=6498&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64600&RECORD_ID=6498&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64597&RECORD_ID=6498&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,,,3/11/2025 12:00:00 AM,541,194c84bf-4ea5-416f-a8e9-23fda48b6b1e,1840694.57486821,6307686.46957427
7834,První české dívčí reálné gymnázium v Brně,Založení prvního českého dívčího reálného gymnázia v Brně v roce 1908,,,,deska,Pamětní desky,,Miloš Axman,1968,V chodbě 1. patra,Brno-střed,Mendlovo náměstí,1,4,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=591,,,,,,,,3/11/2025 12:00:00 AM,542,5c6fd13b-06e8-46ad-95c0-174b3d4ed6d0,1847446.16877652,6307375.80851581
6950,Wolfgang Amadeus Mozart,,,bronz,Odbor kultury MMB,socha,Sochy,,Kurt Gebauer,2008,Před budovou divadla Reduta,Brno-střed,Zelný trh,313,4,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=709,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=98715&RECORD_ID=6950&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=98714&RECORD_ID=6950&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=98713&RECORD_ID=6950&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=98712&RECORD_ID=6950&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=98711&RECORD_ID=6950&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,3/11/2025 12:00:00 AM,543,36c3eeaf-28a5-4351-b5a3-f2ac9c3680ba,1848967.81716007,6307545.08824492
6499,Kříž (dar manž. Konečných),,,,,kříž,Sakrální památky,,,1873,,Brno-Kohoutovice,Žebětínská,665,84,https://www.encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1014,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64589&RECORD_ID=6499&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64588&RECORD_ID=6499&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64586&RECORD_ID=6499&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64585&RECORD_ID=6499&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,,3/11/2025 12:00:00 AM,544,15710732-42f5-41d9-aa8e-9f186014321f,1840135.33914231,6308281.88134021
6951,Soutok (sokl),,,,Odbor kultury MMB,,,,,,,Brno-Bystrc,Vondrákova,826,15,,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=96750&RECORD_ID=6951&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,,,,,3/11/2025 12:00:00 AM,545,dc78b5ae-5ab5-4f84-8bc3-594c132047c7,1839911.93205624,6312512.14636443
7835,Konstantin Hladký,,,,,deska,Pamětní desky,,Antonín Šamla,1946,1. patro naproti schodišti,Brno-střed,Poříčí,538,31,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=594,,,,,,,,3/11/2025 12:00:00 AM,546,6b99121f-7b35-4191-bf5d-31df8cec93d1,1847792.63955966,6306551.7553981
6952,Multifunkční hodinový stroj,,,,Odbor kultury MMB,hodiny,Sochy,,"Oldřich Rujbr, Petr Kameník",2010,,Brno-střed,náměstí Svobody,74,10,https://www.encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=904,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=97960&RECORD_ID=6952&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=97961&RECORD_ID=6952&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=97959&RECORD_ID=6952&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=97958&RECORD_ID=6952&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=97957&RECORD_ID=6952&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,3/11/2025 12:00:00 AM,547,8e27b881-6607-4dea-b206-87bfb328c9e2,1848858.16746164,6307978.88094415
6500,Kříž,,,,Neurčeno,kříž,Sakrální památky,,,1873,,Brno-Kohoutovice,Bašného,492,72,https://www.encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1029,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64592&RECORD_ID=6500&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64591&RECORD_ID=6500&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64590&RECORD_ID=6500&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,,,3/11/2025 12:00:00 AM,548,82a053df-1974-4296-bb05-d77c9c2ee252,1840412.64712583,6307769.95380807
7836,Leoš Janáček,,,,,deska,Pamětní desky,,Zdeněk Tomáš Makovský,2008,Na fasádě budovy Fakulty architektury VUT v Brně,Brno-střed,Poříčí,273,5,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=796,,,,,,,,3/11/2025 12:00:00 AM,549,254ce4ae-a300-41c7-aaa9-fbffc1cf4e6c,1847244.05710903,6306615.36920375
6953,Sylvestr Voda,,,,Odbor kultury MMB,deska,Pamětní desky,,Nikos Armutidis,2001,,Brno-Královo Pole,Vodova,1344,10,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=270,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=65356&RECORD_ID=6953&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=65358&RECORD_ID=6953&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,,,,3/11/2025 12:00:00 AM,550,b738a5a6-b28e-4256-9254-53e9fc72e963,1846745.0786235,6312194.52413483
7837,Jan Vanýsek,,,,,deska,Pamětní desky,,Stefan Milkov,2010,V chodbě hlavní budovy Fakultní nemocnice U sv. Anny chodbě hlavní budovy Fakultní nemocnice U sv. Anny,Brno-střed,Pekařská,664,53,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=878,,,,,,,,3/11/2025 12:00:00 AM,551,a3d6f4af-1536-4418-a9d5-4173f257fe33,1847745.51801921,6307383.09881845
6955,Oběti 1 a 2. sv. války - legionáři z Jundrova,,,,Odbor kultury MMB,deska,Pamětní desky,,,,na rozhraní parcel,Brno-Jundrov,Stromovka,114,1,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=406,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=66714&RECORD_ID=6955&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,,,,,3/11/2025 12:00:00 AM,552,d91d5852-714f-4db3-89f9-e81daf199944,1842460.0574644,6310333.58307102
6501,Dekorační mozaika,,,,Neurčeno,mozaika,"Mozaiky, reliéfy a erby",,,,,Brno-Kohoutovice,Chalabalova,575,2,,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64480&RECORD_ID=6501&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64479&RECORD_ID=6501&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64478&RECORD_ID=6501&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64477&RECORD_ID=6501&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,,3/11/2025 12:00:00 AM,553,4b75914e-8bfb-451c-a23b-b46533708b96,1841449.89987714,6307578.90031088
7838,Bohdan Lacina,,,,,deska,Pamětní desky,,,2012,Na stěně podesty schodiště školy,Brno-střed,Poříčí,623,7,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1251,,,,,,,,3/11/2025 12:00:00 AM,554,b1fab83f-ab9e-4a6a-9dd1-b86c0cc9dd72,1847397.48876319,6306686.64789379
6956,Kříž,,,,Odbor kultury MMB,kříž,Sakrální památky,,,,,Brno-Starý Lískovec,Svah,94,2,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1997,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=97759&RECORD_ID=6956&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=97758&RECORD_ID=6956&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=97757&RECORD_ID=6956&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=97756&RECORD_ID=6956&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,,3/11/2025 12:00:00 AM,555,d9ad2415-8bb0-4f84-bb30-6e531e40944e,1844094.23872119,6302800.32678328
6957,Sv. Cyril a Metoděj,,,,Odbor kultury MMB,sousoší,Sochy,,,1887,,Brno-Slatina,Přemyslovo náměstí,35,28,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1036,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64018&RECORD_ID=6957&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64017&RECORD_ID=6957&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64016&RECORD_ID=6957&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64015&RECORD_ID=6957&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64014&RECORD_ID=6957&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64013&RECORD_ID=6957&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,3/11/2025 12:00:00 AM,556,43fd2d72-c31b-4938-98d0-ad80690d9e06,1857234.39141443,6305028.30136953
6502,Kytice,,,,Neurčeno,reliéf,"Mozaiky, reliéfy a erby",,Sylva Lacinová,1983,U vchodu do ZŠ Bosonožská,Brno-Starý Lískovec,Bosonožská,381,9,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1974,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=97748&RECORD_ID=6502&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=97749&RECORD_ID=6502&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=97747&RECORD_ID=6502&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=97746&RECORD_ID=6502&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,,3/11/2025 12:00:00 AM,557,ba69d4bf-5026-4409-9c5d-5c3eb9406c5f,1842893.39084621,6303088.02306877
7839,Jan Amos Komenský,,,bronz,,busta,Sochy,,Vincenc Makovský,2016,Na podestě u paty schodiště,Brno-střed,Poříčí,623,7,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=2114,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=374029&RECORD_ID=7839&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=374028&RECORD_ID=7839&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=374027&RECORD_ID=7839&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=374026&RECORD_ID=7839&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,,3/11/2025 12:00:00 AM,558,79b88816-3471-45f0-85b3-aa98b321ec68,1847384.28627159,6306695.06171443
6503,Oběti 1. sv. války,,,,Neurčeno,deska,Pamětní desky,,František Fabiánek,1937,,Brno-Starý Lískovec,Klobásova,37,34,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=507,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=162505&RECORD_ID=6503&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=162506&RECORD_ID=6503&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=162504&RECORD_ID=6503&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,,,3/11/2025 12:00:00 AM,559,18cdcfc1-5098-42ad-8a59-34370634c3cc,1843589.26011511,6302882.57092902
7840,Legendy Komety,,,,,deska,Pamětní desky,,,2012,Ochoz DRFG Areny,Brno-střed,Křídlovická,911,34,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1455,,,,,,,,3/11/2025 12:00:00 AM,560,001efb3c-d593-4855-b7ef-6568d536e9e5,1848107.7627742,6306445.06922611
